Population,NAME,state,county,tract,county_name
4490,"Census Tract 1267, Queens County, New York",36,081,126700,Queens
3600,"Census Tract 1277, Queens County, New York",36,081,127700,Queens
5,"Census Tract 1283, Queens County, New York",36,081,128300,Queens
3561,"Census Tract 1291.02, Queens County, New York",36,081,129102,Queens
3811,"Census Tract 1291.03, Queens County, New York",36,081,129103,Queens
4318,"Census Tract 1291.04, Queens County, New York",36,081,129104,Queens
4203,"Census Tract 1301, Queens County, New York",36,081,130100,Queens
3915,"Census Tract 1333, Queens County, New York",36,081,133300,Queens
1360,"Census Tract 1339, Queens County, New York",36,081,133900,Queens
3659,"Census Tract 1341, Queens County, New York",36,081,134100,Queens
5561,"Census Tract 1347.01, Queens County, New York",36,081,134701,Queens
5117,"Census Tract 1347.02, Queens County, New York",36,081,134702,Queens
6250,"Census Tract 1367, Queens County, New York",36,081,136700,Queens
7309,"Census Tract 1377, Queens County, New York",36,081,137700,Queens
4994,"Census Tract 1385.01, Queens County, New York",36,081,138501,Queens
85,"Census Tract 1385.02, Queens County, New York",36,081,138502,Queens
1769,"Census Tract 1399, Queens County, New York",36,081,139900,Queens
2406,"Census Tract 1403, Queens County, New York",36,081,140300,Queens
1020,"Census Tract 1409.01, Queens County, New York",36,081,140901,Queens
2906,"Census Tract 1409.02, Queens County, New York",36,081,140902,Queens
4975,"Census Tract 1417, Queens County, New York",36,081,141700,Queens
3897,"Census Tract 1429, Queens County, New York",36,081,142900,Queens
2364,"Census Tract 1435, Queens County, New York",36,081,143500,Queens
2957,"Census Tract 1441, Queens County, New York",36,081,144100,Queens
3131,"Census Tract 1447, Queens County, New York",36,081,144700,Queens
1501,"Census Tract 1451.01, Queens County, New York",36,081,145101,Queens
2597,"Census Tract 1451.02, Queens County, New York",36,081,145102,Queens
2870,"Census Tract 1459, Queens County, New York",36,081,145900,Queens
2929,"Census Tract 1463, Queens County, New York",36,081,146300,Queens
2807,"Census Tract 1467, Queens County, New York",36,081,146700,Queens
3239,"Census Tract 1471, Queens County, New York",36,081,147100,Queens
4279,"Census Tract 1479, Queens County, New York",36,081,147900,Queens
2968,"Census Tract 1483, Queens County, New York",36,081,148300,Queens
2919,"Census Tract 1507.01, Queens County, New York",36,081,150701,Queens
3049,"Census Tract 1507.02, Queens County, New York",36,081,150702,Queens
6382,"Census Tract 1529.01, Queens County, New York",36,081,152901,Queens
5665,"Census Tract 1529.02, Queens County, New York",36,081,152902,Queens
1945,"Census Tract 1551.01, Queens County, New York",36,081,155101,Queens
4373,"Census Tract 1551.03, Queens County, New York",36,081,155103,Queens
3616,"Census Tract 1551.04, Queens County, New York",36,081,155104,Queens
1470,"Census Tract 1567, Queens County, New York",36,081,156700,Queens
7561,"Census Tract 1571.01, Queens County, New York",36,081,157101,Queens
2109,"Census Tract 1571.02, Queens County, New York",36,081,157102,Queens
5184,"Census Tract 1579.01, Queens County, New York",36,081,157901,Queens
3757,"Census Tract 1579.02, Queens County, New York",36,081,157902,Queens
4489,"Census Tract 1579.03, Queens County, New York",36,081,157903,Queens
4541,"Census Tract 1617, Queens County, New York",36,081,161700,Queens
6682,"Census Tract 1621, Queens County, New York",36,081,162100,Queens
0,"Census Tract 9901, Queens County, New York",36,081,990100,Queens
3772,"Census Tract 1, Bronx County, New York",36,005,000100,Bronx
4779,"Census Tract 2, Bronx County, New York",36,005,000200,Bronx
6272,"Census Tract 4, Bronx County, New York",36,005,000400,Bronx
5795,"Census Tract 16, Bronx County, New York",36,005,001600,Bronx
2292,"Census Tract 19.01, Bronx County, New York",36,005,001901,Bronx
1613,"Census Tract 19.02, Bronx County, New York",36,005,001902,Bronx
2,"Census Tract 19.03, Bronx County, New York",36,005,001903,Bronx
0,"Census Tract 19.04, Bronx County, New York",36,005,001904,Bronx
5007,"Census Tract 20.01, Bronx County, New York",36,005,002001,Bronx
4584,"Census Tract 20.02, Bronx County, New York",36,005,002002,Bronx
4742,"Census Tract 23, Bronx County, New York",36,005,002300,Bronx
6,"Census Tract 24, Bronx County, New York",36,005,002400,Bronx
5442,"Census Tract 25, Bronx County, New York",36,005,002500,Bronx
3080,"Census Tract 27.01, Bronx County, New York",36,005,002701,Bronx
4995,"Census Tract 27.02, Bronx County, New York",36,005,002702,Bronx
5853,"Census Tract 28, Bronx County, New York",36,005,002800,Bronx
2964,"Census Tract 31, Bronx County, New York",36,005,003100,Bronx
3689,"Census Tract 33, Bronx County, New York",36,005,003300,Bronx
3726,"Census Tract 35, Bronx County, New York",36,005,003500,Bronx
340,"Census Tract 37, Bronx County, New York",36,005,003700,Bronx
1683,"Census Tract 38, Bronx County, New York",36,005,003800,Bronx
6345,"Census Tract 39, Bronx County, New York",36,005,003900,Bronx
1739,"Census Tract 40.01, Bronx County, New York",36,005,004001,Bronx
6146,"Census Tract 41, Bronx County, New York",36,005,004100,Bronx
7201,"Census Tract 42, Bronx County, New York",36,005,004200,Bronx
5883,"Census Tract 43, Bronx County, New York",36,005,004300,Bronx
4642,"Census Tract 44, Bronx County, New York",36,005,004400,Bronx
1976,"Census Tract 46, Bronx County, New York",36,005,004600,Bronx
4184,"Census Tract 48, Bronx County, New York",36,005,004800,Bronx
4960,"Census Tract 50.01, Bronx County, New York",36,005,005001,Bronx
6518,"Census Tract 50.02, Bronx County, New York",36,005,005002,Bronx
6459,"Census Tract 51, Bronx County, New York",36,005,005100,Bronx
2130,"Census Tract 52, Bronx County, New York",36,005,005200,Bronx
4371,"Census Tract 53, Bronx County, New York",36,005,005300,Bronx
6804,"Census Tract 54, Bronx County, New York",36,005,005400,Bronx
2863,"Census Tract 56, Bronx County, New York",36,005,005600,Bronx
2577,"Census Tract 59.02, Bronx County, New York",36,005,005902,Bronx
1262,"Census Tract 60, Bronx County, New York",36,005,006000,Bronx
3444,"Census Tract 61, Bronx County, New York",36,005,006100,Bronx
6769,"Census Tract 62, Bronx County, New York",36,005,006200,Bronx
6567,"Census Tract 63.01, Bronx County, New York",36,005,006301,Bronx
19,"Census Tract 63.02, Bronx County, New York",36,005,006302,Bronx
4186,"Census Tract 64, Bronx County, New York",36,005,006400,Bronx
6251,"Census Tract 65, Bronx County, New York",36,005,006500,Bronx
6893,"Census Tract 67, Bronx County, New York",36,005,006700,Bronx
3419,"Census Tract 68, Bronx County, New York",36,005,006800,Bronx
6964,"Census Tract 69, Bronx County, New York",36,005,006900,Bronx
5021,"Census Tract 70, Bronx County, New York",36,005,007000,Bronx
2789,"Census Tract 71, Bronx County, New York",36,005,007100,Bronx
6291,"Census Tract 72, Bronx County, New York",36,005,007200,Bronx
4205,"Census Tract 73, Bronx County, New York",36,005,007300,Bronx
3536,"Census Tract 74, Bronx County, New York",36,005,007400,Bronx
6749,"Census Tract 75, Bronx County, New York",36,005,007500,Bronx
5682,"Census Tract 76, Bronx County, New York",36,005,007600,Bronx
1974,"Census Tract 77, Bronx County, New York",36,005,007700,Bronx
7037,"Census Tract 78, Bronx County, New York",36,005,007800,Bronx
6826,"Census Tract 79, Bronx County, New York",36,005,007900,Bronx
6122,"Census Tract 83, Bronx County, New York",36,005,008300,Bronx
2587,"Census Tract 84, Bronx County, New York",36,005,008400,Bronx
5894,"Census Tract 85, Bronx County, New York",36,005,008500,Bronx
4145,"Census Tract 86, Bronx County, New York",36,005,008600,Bronx
5976,"Census Tract 87, Bronx County, New York",36,005,008700,Bronx
3118,"Census Tract 89, Bronx County, New York",36,005,008900,Bronx
3911,"Census Tract 90, Bronx County, New York",36,005,009000,Bronx
6271,"Census Tract 92, Bronx County, New York",36,005,009200,Bronx
5551,"Census Tract 93.01, Bronx County, New York",36,005,009301,Bronx
512,"Census Tract 93.02, Bronx County, New York",36,005,009302,Bronx
2946,"Census Tract 96, Bronx County, New York",36,005,009600,Bronx
5903,"Census Tract 98, Bronx County, New York",36,005,009800,Bronx
0,"Census Tract 110, Bronx County, New York",36,005,011000,Bronx
4396,"Census Tract 115.02, Bronx County, New York",36,005,011502,Bronx
1554,"Census Tract 117.01, Bronx County, New York",36,005,011701,Bronx
0,"Census Tract 117.02, Bronx County, New York",36,005,011702,Bronx
5324,"Census Tract 118, Bronx County, New York",36,005,011800,Bronx
5703,"Census Tract 119, Bronx County, New York",36,005,011900,Bronx
3319,"Census Tract 121.01, Bronx County, New York",36,005,012101,Bronx
1616,"Census Tract 121.02, Bronx County, New York",36,005,012102,Bronx
4766,"Census Tract 123, Bronx County, New York",36,005,012300,Bronx
4139,"Census Tract 125, Bronx County, New York",36,005,012500,Bronx
2184,"Census Tract 127.01, Bronx County, New York",36,005,012701,Bronx
4923,"Census Tract 129.01, Bronx County, New York",36,005,012901,Bronx
1198,"Census Tract 130, Bronx County, New York",36,005,013000,Bronx
5390,"Census Tract 131, Bronx County, New York",36,005,013100,Bronx
6652,"Census Tract 132, Bronx County, New York",36,005,013200,Bronx
6064,"Census Tract 133, Bronx County, New York",36,005,013300,Bronx
4001,"Census Tract 135, Bronx County, New York",36,005,013500,Bronx
3060,"Census Tract 138, Bronx County, New York",36,005,013800,Bronx
7344,"Census Tract 141, Bronx County, New York",36,005,014100,Bronx
1898,"Census Tract 143, Bronx County, New York",36,005,014300,Bronx
6046,"Census Tract 144, Bronx County, New York",36,005,014400,Bronx
7055,"Census Tract 145, Bronx County, New York",36,005,014500,Bronx
6361,"Census Tract 147.01, Bronx County, New York",36,005,014701,Bronx
5081,"Census Tract 147.02, Bronx County, New York",36,005,014702,Bronx
4723,"Census Tract 149, Bronx County, New York",36,005,014900,Bronx
5957,"Census Tract 151, Bronx County, New York",36,005,015100,Bronx
2593,"Census Tract 152, Bronx County, New York",36,005,015200,Bronx
4258,"Census Tract 153, Bronx County, New York",36,005,015300,Bronx
2891,"Census Tract 155, Bronx County, New York",36,005,015500,Bronx
5542,"Census Tract 157, Bronx County, New York",36,005,015700,Bronx
1442,"Census Tract 158, Bronx County, New York",36,005,015800,Bronx
2481,"Census Tract 159, Bronx County, New York",36,005,015900,Bronx
4003,"Census Tract 160, Bronx County, New York",36,005,016000,Bronx
5243,"Census Tract 161, Bronx County, New York",36,005,016100,Bronx
1908,"Census Tract 162, Bronx County, New York",36,005,016200,Bronx
34,"Census Tract 163, Bronx County, New York",36,005,016300,Bronx
1221,"Census Tract 164, Bronx County, New York",36,005,016400,Bronx
1097,"Census Tract 165, Bronx County, New York",36,005,016500,Bronx
2625,"Census Tract 166, Bronx County, New York",36,005,016600,Bronx
3373,"Census Tract 167, Bronx County, New York",36,005,016700,Bronx
1586,"Census Tract 169, Bronx County, New York",36,005,016900,Bronx
10,"Census Tract 171, Bronx County, New York",36,005,017100,Bronx
6395,"Census Tract 173, Bronx County, New York",36,005,017300,Bronx
6988,"Census Tract 175, Bronx County, New York",36,005,017500,Bronx
4754,"Census Tract 177.01, Bronx County, New York",36,005,017701,Bronx
4979,"Census Tract 177.02, Bronx County, New York",36,005,017702,Bronx
5124,"Census Tract 179.01, Bronx County, New York",36,005,017901,Bronx
3447,"Census Tract 179.02, Bronx County, New York",36,005,017902,Bronx
3299,"Census Tract 181.01, Bronx County, New York",36,005,018101,Bronx
5510,"Census Tract 181.02, Bronx County, New York",36,005,018102,Bronx
4423,"Census Tract 183.01, Bronx County, New York",36,005,018301,Bronx
3686,"Census Tract 183.02, Bronx County, New York",36,005,018302,Bronx
4329,"Census Tract 184, Bronx County, New York",36,005,018400,Bronx
3076,"Census Tract 185.01, Bronx County, New York",36,005,018501,Bronx
6442,"Census Tract 185.02, Bronx County, New York",36,005,018502,Bronx
8360,"Census Tract 189, Bronx County, New York",36,005,018900,Bronx
6020,"Census Tract 193, Bronx County, New York",36,005,019300,Bronx
2022,"Census Tract 194, Bronx County, New York",36,005,019400,Bronx
7509,"Census Tract 195, Bronx County, New York",36,005,019500,Bronx
7213,"Census Tract 197, Bronx County, New York",36,005,019700,Bronx
7909,"Census Tract 199, Bronx County, New York",36,005,019900,Bronx
5235,"Census Tract 200, Bronx County, New York",36,005,020000,Bronx
4345,"Census Tract 201, Bronx County, New York",36,005,020100,Bronx
2789,"Census Tract 202, Bronx County, New York",36,005,020200,Bronx
3129,"Census Tract 204, Bronx County, New York",36,005,020400,Bronx
7859,"Census Tract 205.01, Bronx County, New York",36,005,020501,Bronx
2462,"Census Tract 205.02, Bronx County, New York",36,005,020502,Bronx
3277,"Census Tract 206.01, Bronx County, New York",36,005,020601,Bronx
4823,"Census Tract 209, Bronx County, New York",36,005,020900,Bronx
8946,"Census Tract 210.01, Bronx County, New York",36,005,021001,Bronx
7855,"Census Tract 210.02, Bronx County, New York",36,005,021002,Bronx
5822,"Census Tract 211, Bronx County, New York",36,005,021100,Bronx
6596,"Census Tract 212, Bronx County, New York",36,005,021200,Bronx
1264,"Census Tract 213.01, Bronx County, New York",36,005,021301,Bronx
5830,"Census Tract 213.02, Bronx County, New York",36,005,021302,Bronx
4078,"Census Tract 215.01, Bronx County, New York",36,005,021501,Bronx
6360,"Census Tract 215.02, Bronx County, New York",36,005,021502,Bronx
4701,"Census Tract 216.01, Bronx County, New York",36,005,021601,Bronx
6237,"Census Tract 216.02, Bronx County, New York",36,005,021602,Bronx
5006,"Census Tract 217, Bronx County, New York",36,005,021700,Bronx
6610,"Census Tract 218, Bronx County, New York",36,005,021800,Bronx
1176,"Census Tract 219, Bronx County, New York",36,005,021900,Bronx
2511,"Census Tract 220, Bronx County, New York",36,005,022000,Bronx
4001,"Census Tract 221.01, Bronx County, New York",36,005,022101,Bronx
5457,"Census Tract 221.02, Bronx County, New York",36,005,022102,Bronx
3968,"Census Tract 222, Bronx County, New York",36,005,022200,Bronx
5063,"Census Tract 223, Bronx County, New York",36,005,022300,Bronx
2787,"Census Tract 224.01, Bronx County, New York",36,005,022401,Bronx
3275,"Census Tract 224.03, Bronx County, New York",36,005,022403,Bronx
4489,"Census Tract 224.04, Bronx County, New York",36,005,022404,Bronx
8141,"Census Tract 225, Bronx County, New York",36,005,022500,Bronx
5669,"Census Tract 227.01, Bronx County, New York",36,005,022701,Bronx
1634,"Census Tract 227.02, Bronx County, New York",36,005,022702,Bronx
1699,"Census Tract 227.03, Bronx County, New York",36,005,022703,Bronx
6336,"Census Tract 228, Bronx County, New York",36,005,022800,Bronx
5766,"Census Tract 229.01, Bronx County, New York",36,005,022901,Bronx
3401,"Census Tract 229.02, Bronx County, New York",36,005,022902,Bronx
3001,"Census Tract 230, Bronx County, New York",36,005,023000,Bronx
1464,"Census Tract 231, Bronx County, New York",36,005,023100,Bronx
3000,"Census Tract 232, Bronx County, New York",36,005,023200,Bronx
4577,"Census Tract 233.01, Bronx County, New York",36,005,023301,Bronx
3574,"Census Tract 233.02, Bronx County, New York",36,005,023302,Bronx
3570,"Census Tract 235.01, Bronx County, New York",36,005,023501,Bronx
4417,"Census Tract 235.02, Bronx County, New York",36,005,023502,Bronx
2204,"Census Tract 236, Bronx County, New York",36,005,023600,Bronx
1179,"Census Tract 237.02, Bronx County, New York",36,005,023702,Bronx
5086,"Census Tract 237.03, Bronx County, New York",36,005,023703,Bronx
3970,"Census Tract 237.04, Bronx County, New York",36,005,023704,Bronx
2750,"Census Tract 238, Bronx County, New York",36,005,023800,Bronx
8213,"Census Tract 239, Bronx County, New York",36,005,023900,Bronx
4583,"Census Tract 240, Bronx County, New York",36,005,024000,Bronx
6331,"Census Tract 241, Bronx County, New York",36,005,024100,Bronx
5577,"Census Tract 243, Bronx County, New York",36,005,024300,Bronx
2407,"Census Tract 244, Bronx County, New York",36,005,024400,Bronx
5059,"Census Tract 245.01, Bronx County, New York",36,005,024501,Bronx
3797,"Census Tract 245.02, Bronx County, New York",36,005,024502,Bronx
2297,"Census Tract 246, Bronx County, New York",36,005,024600,Bronx
1921,"Census Tract 247, Bronx County, New York",36,005,024700,Bronx
3620,"Census Tract 248, Bronx County, New York",36,005,024800,Bronx
4,"Census Tract 249, Bronx County, New York",36,005,024900,Bronx
2672,"Census Tract 250, Bronx County, New York",36,005,025000,Bronx
6924,"Census Tract 251, Bronx County, New York",36,005,025100,Bronx
2682,"Census Tract 252, Bronx County, New York",36,005,025200,Bronx
6234,"Census Tract 253, Bronx County, New York",36,005,025300,Bronx
2163,"Census Tract 254, Bronx County, New York",36,005,025400,Bronx
8092,"Census Tract 255, Bronx County, New York",36,005,025500,Bronx
1908,"Census Tract 256, Bronx County, New York",36,005,025600,Bronx
1809,"Census Tract 257, Bronx County, New York",36,005,025700,Bronx
2060,"Census Tract 261, Bronx County, New York",36,005,026100,Bronx
6788,"Census Tract 263, Bronx County, New York",36,005,026300,Bronx
5693,"Census Tract 264, Bronx County, New York",36,005,026400,Bronx
7166,"Census Tract 265, Bronx County, New York",36,005,026500,Bronx
3328,"Census Tract 266.01, Bronx County, New York",36,005,026601,Bronx
6409,"Census Tract 266.02, Bronx County, New York",36,005,026602,Bronx
3983,"Census Tract 267.01, Bronx County, New York",36,005,026701,Bronx
7022,"Census Tract 267.02, Bronx County, New York",36,005,026702,Bronx
4126,"Census Tract 269, Bronx County, New York",36,005,026900,Bronx
7939,"Census Tract 273, Bronx County, New York",36,005,027300,Bronx
5136,"Census Tract 274.01, Bronx County, New York",36,005,027401,Bronx
3553,"Census Tract 274.02, Bronx County, New York",36,005,027402,Bronx
23,"Census Tract 276, Bronx County, New York",36,005,027600,Bronx
4968,"Census Tract 277, Bronx County, New York",36,005,027700,Bronx
8145,"Census Tract 279, Bronx County, New York",36,005,027900,Bronx
3720,"Census Tract 281, Bronx County, New York",36,005,028100,Bronx
2084,"Census Tract 283, Bronx County, New York",36,005,028300,Bronx
297,"Census Tract 284, Bronx County, New York",36,005,028400,Bronx
3440,"Census Tract 285, Bronx County, New York",36,005,028500,Bronx
1395,"Census Tract 286, Bronx County, New York",36,005,028600,Bronx
3953,"Census Tract 287, Bronx County, New York",36,005,028700,Bronx
3055,"Census Tract 288, Bronx County, New York",36,005,028800,Bronx
4736,"Census Tract 289, Bronx County, New York",36,005,028900,Bronx
1954,"Census Tract 293.01, Bronx County, New York",36,005,029301,Bronx
5248,"Census Tract 293.02, Bronx County, New York",36,005,029302,Bronx
4615,"Census Tract 295, Bronx County, New York",36,005,029500,Bronx
2878,"Census Tract 296, Bronx County, New York",36,005,029600,Bronx
4005,"Census Tract 297, Bronx County, New York",36,005,029700,Bronx
6591,"Census Tract 300, Bronx County, New York",36,005,030000,Bronx
1627,"Census Tract 301, Bronx County, New York",36,005,030100,Bronx
4048,"Census Tract 302.01, Bronx County, New York",36,005,030201,Bronx
6063,"Census Tract 302.02, Bronx County, New York",36,005,030202,Bronx
5799,"Census Tract 307.01, Bronx County, New York",36,005,030701,Bronx
3947,"Census Tract 309, Bronx County, New York",36,005,030900,Bronx
4372,"Census Tract 310, Bronx County, New York",36,005,031000,Bronx
1555,"Census Tract 312, Bronx County, New York",36,005,031200,Bronx
2071,"Census Tract 314, Bronx County, New York",36,005,031400,Bronx
2071,"Census Tract 316, Bronx County, New York",36,005,031600,Bronx
1961,"Census Tract 318, Bronx County, New York",36,005,031800,Bronx
454,"Census Tract 319, Bronx County, New York",36,005,031900,Bronx
5001,"Census Tract 323, Bronx County, New York",36,005,032300,Bronx
3113,"Census Tract 324, Bronx County, New York",36,005,032400,Bronx
3494,"Census Tract 326, Bronx County, New York",36,005,032600,Bronx
4133,"Census Tract 328, Bronx County, New York",36,005,032800,Bronx
5837,"Census Tract 330, Bronx County, New York",36,005,033000,Bronx
4103,"Census Tract 332.01, Bronx County, New York",36,005,033201,Bronx
4204,"Census Tract 332.02, Bronx County, New York",36,005,033202,Bronx
69,"Census Tract 334, Bronx County, New York",36,005,033400,Bronx
2440,"Census Tract 335, Bronx County, New York",36,005,033500,Bronx
4306,"Census Tract 336.01, Bronx County, New York",36,005,033601,Bronx
1555,"Census Tract 336.02, Bronx County, New York",36,005,033602,Bronx
3838,"Census Tract 337, Bronx County, New York",36,005,033700,Bronx
2337,"Census Tract 338.01, Bronx County, New York",36,005,033801,Bronx
1737,"Census Tract 338.02, Bronx County, New York",36,005,033802,Bronx
4858,"Census Tract 340, Bronx County, New York",36,005,034000,Bronx
1732,"Census Tract 342, Bronx County, New York",36,005,034200,Bronx
1706,"Census Tract 343, Bronx County, New York",36,005,034300,Bronx
1930,"Census Tract 344, Bronx County, New York",36,005,034400,Bronx
3754,"Census Tract 345, Bronx County, New York",36,005,034500,Bronx
6640,"Census Tract 348, Bronx County, New York",36,005,034800,Bronx
2284,"Census Tract 350, Bronx County, New York",36,005,035000,Bronx
3539,"Census Tract 351, Bronx County, New York",36,005,035100,Bronx
2261,"Census Tract 356, Bronx County, New York",36,005,035600,Bronx
7542,"Census Tract 358, Bronx County, New York",36,005,035800,Bronx
3731,"Census Tract 359, Bronx County, New York",36,005,035900,Bronx
3024,"Census Tract 360, Bronx County, New York",36,005,036000,Bronx
5569,"Census Tract 361, Bronx County, New York",36,005,036100,Bronx
7074,"Census Tract 363, Bronx County, New York",36,005,036300,Bronx
2603,"Census Tract 364, Bronx County, New York",36,005,036400,Bronx
3897,"Census Tract 365.01, Bronx County, New York",36,005,036501,Bronx
2449,"Census Tract 365.02, Bronx County, New York",36,005,036502,Bronx
2672,"Census Tract 367, Bronx County, New York",36,005,036700,Bronx
2165,"Census Tract 368, Bronx County, New York",36,005,036800,Bronx
1910,"Census Tract 369.01, Bronx County, New York",36,005,036901,Bronx
2324,"Census Tract 369.02, Bronx County, New York",36,005,036902,Bronx
2536,"Census Tract 370, Bronx County, New York",36,005,037000,Bronx
4504,"Census Tract 371, Bronx County, New York",36,005,037100,Bronx
2289,"Census Tract 372, Bronx County, New York",36,005,037200,Bronx
6117,"Census Tract 373, Bronx County, New York",36,005,037300,Bronx
3890,"Census Tract 374, Bronx County, New York",36,005,037400,Bronx
4023,"Census Tract 375.04, Bronx County, New York",36,005,037504,Bronx
2274,"Census Tract 376, Bronx County, New York",36,005,037600,Bronx
3569,"Census Tract 378, Bronx County, New York",36,005,037800,Bronx
6878,"Census Tract 379, Bronx County, New York",36,005,037900,Bronx
4938,"Census Tract 380, Bronx County, New York",36,005,038000,Bronx
6853,"Census Tract 381, Bronx County, New York",36,005,038100,Bronx
2852,"Census Tract 382, Bronx County, New York",36,005,038200,Bronx
4635,"Census Tract 383.01, Bronx County, New York",36,005,038301,Bronx
3468,"Census Tract 383.03, Bronx County, New York",36,005,038303,Bronx
2508,"Census Tract 383.04, Bronx County, New York",36,005,038304,Bronx
5362,"Census Tract 385, Bronx County, New York",36,005,038500,Bronx
7949,"Census Tract 386, Bronx County, New York",36,005,038600,Bronx
3401,"Census Tract 387, Bronx County, New York",36,005,038700,Bronx
2941,"Census Tract 388, Bronx County, New York",36,005,038800,Bronx
4819,"Census Tract 389, Bronx County, New York",36,005,038900,Bronx
3323,"Census Tract 390, Bronx County, New York",36,005,039000,Bronx
7210,"Census Tract 391, Bronx County, New York",36,005,039100,Bronx
1809,"Census Tract 392, Bronx County, New York",36,005,039200,Bronx
8033,"Census Tract 393, Bronx County, New York",36,005,039300,Bronx
4647,"Census Tract 394, Bronx County, New York",36,005,039400,Bronx
4254,"Census Tract 395, Bronx County, New York",36,005,039500,Bronx
4485,"Census Tract 396, Bronx County, New York",36,005,039600,Bronx
4492,"Census Tract 397, Bronx County, New York",36,005,039700,Bronx
3347,"Census Tract 398, Bronx County, New York",36,005,039800,Bronx
5254,"Census Tract 399.01, Bronx County, New York",36,005,039901,Bronx
5548,"Census Tract 399.02, Bronx County, New York",36,005,039902,Bronx
5009,"Census Tract 401, Bronx County, New York",36,005,040100,Bronx
4197,"Census Tract 403.02, Bronx County, New York",36,005,040302,Bronx
4843,"Census Tract 403.03, Bronx County, New York",36,005,040303,Bronx
4125,"Census Tract 403.04, Bronx County, New York",36,005,040304,Bronx
3530,"Census Tract 404, Bronx County, New York",36,005,040400,Bronx
4385,"Census Tract 405.01, Bronx County, New York",36,005,040501,Bronx
7320,"Census Tract 405.02, Bronx County, New York",36,005,040502,Bronx
3792,"Census Tract 406, Bronx County, New York",36,005,040600,Bronx
3235,"Census Tract 407.01, Bronx County, New York",36,005,040701,Bronx
6968,"Census Tract 407.02, Bronx County, New York",36,005,040702,Bronx
4475,"Census Tract 408, Bronx County, New York",36,005,040800,Bronx
3580,"Census Tract 409, Bronx County, New York",36,005,040900,Bronx
3215,"Census Tract 411, Bronx County, New York",36,005,041100,Bronx
7781,"Census Tract 413, Bronx County, New York",36,005,041300,Bronx
5342,"Census Tract 414, Bronx County, New York",36,005,041400,Bronx
5872,"Census Tract 415, Bronx County, New York",36,005,041500,Bronx
3752,"Census Tract 418, Bronx County, New York",36,005,041800,Bronx
7205,"Census Tract 419, Bronx County, New York",36,005,041900,Bronx
3905,"Census Tract 420, Bronx County, New York",36,005,042000,Bronx
6135,"Census Tract 421, Bronx County, New York",36,005,042100,Bronx
3211,"Census Tract 422, Bronx County, New York",36,005,042200,Bronx
4179,"Census Tract 423, Bronx County, New York",36,005,042300,Bronx
2553,"Census Tract 424, Bronx County, New York",36,005,042400,Bronx
7667,"Census Tract 425, Bronx County, New York",36,005,042500,Bronx
6982,"Census Tract 426, Bronx County, New York",36,005,042600,Bronx
2230,"Census Tract 428, Bronx County, New York",36,005,042800,Bronx
3711,"Census Tract 429.01, Bronx County, New York",36,005,042901,Bronx
4334,"Census Tract 429.02, Bronx County, New York",36,005,042902,Bronx
2952,"Census Tract 430, Bronx County, New York",36,005,043000,Bronx
5185,"Census Tract 431.01, Bronx County, New York",36,005,043101,Bronx
5050,"Census Tract 431.02, Bronx County, New York",36,005,043102,Bronx
3649,"Census Tract 434, Bronx County, New York",36,005,043400,Bronx
1192,"Census Tract 435.01, Bronx County, New York",36,005,043501,Bronx
2,"Census Tract 435.02, Bronx County, New York",36,005,043502,Bronx
122,"Census Tract 435.03, Bronx County, New York",36,005,043503,Bronx
2061,"Census Tract 436, Bronx County, New York",36,005,043600,Bronx
3877,"Census Tract 442, Bronx County, New York",36,005,044200,Bronx
3984,"Census Tract 444, Bronx County, New York",36,005,044400,Bronx
2007,"Census Tract 448, Bronx County, New York",36,005,044800,Bronx
1946,"Census Tract 449.01, Bronx County, New York",36,005,044901,Bronx
2229,"Census Tract 449.02, Bronx County, New York",36,005,044902,Bronx
1817,"Census Tract 451.01, Bronx County, New York",36,005,045101,Bronx
2142,"Census Tract 451.02, Bronx County, New York",36,005,045102,Bronx
3056,"Census Tract 456, Bronx County, New York",36,005,045600,Bronx
5662,"Census Tract 458, Bronx County, New York",36,005,045800,Bronx
2890,"Census Tract 460, Bronx County, New York",36,005,046000,Bronx
6599,"Census Tract 462.03, Bronx County, New York",36,005,046203,Bronx
5552,"Census Tract 462.04, Bronx County, New York",36,005,046204,Bronx
4445,"Census Tract 462.05, Bronx County, New York",36,005,046205,Bronx
4434,"Census Tract 462.06, Bronx County, New York",36,005,046206,Bronx
6228,"Census Tract 462.07, Bronx County, New York",36,005,046207,Bronx
5155,"Census Tract 462.08, Bronx County, New York",36,005,046208,Bronx
3707,"Census Tract 462.09, Bronx County, New York",36,005,046209,Bronx
3888,"Census Tract 484.01, Bronx County, New York",36,005,048401,Bronx
41,"Census Tract 484.02, Bronx County, New York",36,005,048402,Bronx
5,"Census Tract 504, Bronx County, New York",36,005,050400,Bronx
4445,"Census Tract 516.01, Bronx County, New York",36,005,051601,Bronx
0,"Census Tract 516.02, Bronx County, New York",36,005,051602,Bronx
2348,"Census Tract 3, Richmond County, New York",36,085,000300,Richmond
2859,"Census Tract 6, Richmond County, New York",36,085,000600,Richmond
5143,"Census Tract 7, Richmond County, New York",36,085,000700,Richmond
6268,"Census Tract 8, Richmond County, New York",36,085,000800,Richmond
2240,"Census Tract 9, Richmond County, New York",36,085,000900,Richmond
4234,"Census Tract 11, Richmond County, New York",36,085,001100,Richmond
1865,"Census Tract 17, Richmond County, New York",36,085,001700,Richmond
